Domain Code	Domain	Reporter Country Code	Reporter Countries	Partner Country Code	Partner Countries	Element Code	Element	Item Code	Item	Year Code	Year	Unit	Value	Flag	Flag Description
TM	Detailed trade matrix	81	Ghana	202	South Africa	5622	Import Value	490	Oranges	2001	2001	1000 US$	9		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5622	Import Value	490	Oranges	2002	2002	1000 US$	16		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5622	Import Value	490	Oranges	2003	2003	1000 US$	1		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5622	Import Value	490	Oranges	2005	2005	1000 US$	79		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5622	Import Value	490	Oranges	2007	2007	1000 US$	18		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5622	Import Value	490	Oranges	2008	2008	1000 US$	13		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5622	Import Value	490	Oranges	2009	2009	1000 US$	7		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5622	Import Value	490	Oranges	2010	2010	1000 US$	16		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5622	Import Value	490	Oranges	2011	2011	1000 US$	15		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5622	Import Value	490	Oranges	2012	2012	1000 US$	15		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5622	Import Value	490	Oranges	2013	2013	1000 US$	23		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5622	Import Value	490	Oranges	2014	2014	1000 US$	15	R	Estimated data using trading partners database
TM	Detailed trade matrix	81	Ghana	202	South Africa	5622	Import Value	490	Oranges	2015	2015	1000 US$	40	R	Estimated data using trading partners database
TM	Detailed trade matrix	81	Ghana	202	South Africa	5622	Import Value	490	Oranges	2016	2016	1000 US$	5		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5622	Import Value	490	Oranges	2017	2017	1000 US$	17		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5622	Import Value	490	Oranges	2018	2018	1000 US$	33		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5622	Import Value	490	Oranges	2019	2019	1000 US$	27		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5910	Export Quantity	490	Oranges	2012	2012	tonnes	1		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5922	Export Value	490	Oranges	2012	2012	1000 US$	33		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5610	Import Quantity	600	Papayas	2003	2003	tonnes	1		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5622	Import Value	600	Papayas	2003	2003	1000 US$	4		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5910	Export Quantity	600	Papayas	1998	1998	tonnes	2		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5910	Export Quantity	600	Papayas	1999	1999	tonnes	3		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5922	Export Value	600	Papayas	1998	1998	1000 US$	1		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5922	Export Value	600	Papayas	1999	1999	1000 US$	2		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5610	Import Quantity	574	Pineapples	2016	2016	tonnes	1		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5610	Import Quantity	574	Pineapples	2019	2019	tonnes	3		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5622	Import Value	574	Pineapples	2016	2016	1000 US$	1		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5622	Import Value	574	Pineapples	2019	2019	1000 US$	1		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5910	Export Quantity	574	Pineapples	1998	1998	tonnes	3		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5910	Export Quantity	574	Pineapples	1999	1999	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5910	Export Quantity	574	Pineapples	2001	2001	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5910	Export Quantity	574	Pineapples	2003	2003	tonnes	18		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5910	Export Quantity	574	Pineapples	2005	2005	tonnes	430		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5910	Export Quantity	574	Pineapples	2007	2007	tonnes	274		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5910	Export Quantity	574	Pineapples	2008	2008	tonnes	48		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5910	Export Quantity	574	Pineapples	2009	2009	tonnes	17		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5910	Export Quantity	574	Pineapples	2012	2012	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5910	Export Quantity	574	Pineapples	2013	2013	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5910	Export Quantity	574	Pineapples	2014	2014	tonnes	0	*	Unofficial figure
TM	Detailed trade matrix	81	Ghana	202	South Africa	5910	Export Quantity	574	Pineapples	2019	2019	tonnes	113		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5922	Export Value	574	Pineapples	1998	1998	1000 US$	1		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5922	Export Value	574	Pineapples	1999	1999	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5922	Export Value	574	Pineapples	2001	2001	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5922	Export Value	574	Pineapples	2003	2003	1000 US$	3		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5922	Export Value	574	Pineapples	2005	2005	1000 US$	169		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5922	Export Value	574	Pineapples	2007	2007	1000 US$	95		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5922	Export Value	574	Pineapples	2008	2008	1000 US$	16		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5922	Export Value	574	Pineapples	2009	2009	1000 US$	5		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5922	Export Value	574	Pineapples	2012	2012	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5922	Export Value	574	Pineapples	2013	2013	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5922	Export Value	574	Pineapples	2014	2014	1000 US$	0	*	Unofficial figure
TM	Detailed trade matrix	81	Ghana	202	South Africa	5922	Export Value	574	Pineapples	2019	2019	1000 US$	28		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5610	Import Quantity	544	Strawberries	2001	2001	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5610	Import Quantity	544	Strawberries	2002	2002	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5610	Import Quantity	544	Strawberries	2005	2005	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5610	Import Quantity	544	Strawberries	2007	2007	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5610	Import Quantity	544	Strawberries	2011	2011	tonnes	1		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5610	Import Quantity	544	Strawberries	2013	2013	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5610	Import Quantity	544	Strawberries	2014	2014	tonnes	0	*	Unofficial figure
TM	Detailed trade matrix	81	Ghana	202	South Africa	5610	Import Quantity	544	Strawberries	2015	2015	tonnes	0	R	Estimated data using trading partners database
TM	Detailed trade matrix	81	Ghana	202	South Africa	5610	Import Quantity	544	Strawberries	2016	2016	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5610	Import Quantity	544	Strawberries	2017	2017	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5610	Import Quantity	544	Strawberries	2018	2018	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5610	Import Quantity	544	Strawberries	2019	2019	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5622	Import Value	544	Strawberries	2001	2001	1000 US$	1		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5622	Import Value	544	Strawberries	2002	2002	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5622	Import Value	544	Strawberries	2005	2005	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5622	Import Value	544	Strawberries	2007	2007	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5622	Import Value	544	Strawberries	2011	2011	1000 US$	3		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5622	Import Value	544	Strawberries	2013	2013	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5622	Import Value	544	Strawberries	2014	2014	1000 US$	0	*	Unofficial figure
TM	Detailed trade matrix	81	Ghana	202	South Africa	5622	Import Value	544	Strawberries	2015	2015	1000 US$	1	R	Estimated data using trading partners database
TM	Detailed trade matrix	81	Ghana	202	South Africa	5622	Import Value	544	Strawberries	2016	2016	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5622	Import Value	544	Strawberries	2017	2017	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5622	Import Value	544	Strawberries	2018	2018	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5622	Import Value	544	Strawberries	2019	2019	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5610	Import Quantity	388	Tomatoes	2000	2000	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5610	Import Quantity	388	Tomatoes	2003	2003	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5610	Import Quantity	388	Tomatoes	2005	2005	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5610	Import Quantity	388	Tomatoes	2007	2007	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5610	Import Quantity	388	Tomatoes	2010	2010	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5610	Import Quantity	388	Tomatoes	2011	2011	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5610	Import Quantity	388	Tomatoes	2012	2012	tonnes	1		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5610	Import Quantity	388	Tomatoes	2013	2013	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5610	Import Quantity	388	Tomatoes	2015	2015	tonnes	0	R	Estimated data using trading partners database
TM	Detailed trade matrix	81	Ghana	202	South Africa	5610	Import Quantity	388	Tomatoes	2016	2016	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5610	Import Quantity	388	Tomatoes	2017	2017	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5610	Import Quantity	388	Tomatoes	2019	2019	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5622	Import Value	388	Tomatoes	2000	2000	1000 US$	3		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5622	Import Value	388	Tomatoes	2003	2003	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5622	Import Value	388	Tomatoes	2005	2005	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5622	Import Value	388	Tomatoes	2007	2007	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5622	Import Value	388	Tomatoes	2010	2010	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5622	Import Value	388	Tomatoes	2011	2011	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5622	Import Value	388	Tomatoes	2012	2012	1000 US$	5		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5622	Import Value	388	Tomatoes	2013	2013	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5622	Import Value	388	Tomatoes	2015	2015	1000 US$	0	R	Estimated data using trading partners database
TM	Detailed trade matrix	81	Ghana	202	South Africa	5622	Import Value	388	Tomatoes	2016	2016	1000 US$	1		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5622	Import Value	388	Tomatoes	2017	2017	1000 US$	1		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5622	Import Value	388	Tomatoes	2019	2019	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5910	Export Quantity	388	Tomatoes	2018	2018	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5910	Export Quantity	388	Tomatoes	2019	2019	tonnes	1		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5922	Export Value	388	Tomatoes	2018	2018	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5922	Export Value	388	Tomatoes	2019	2019	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5610	Import Quantity	567	Watermelons	2000	2000	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5610	Import Quantity	567	Watermelons	2007	2007	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5610	Import Quantity	567	Watermelons	2008	2008	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5610	Import Quantity	567	Watermelons	2018	2018	tonnes	1		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5622	Import Value	567	Watermelons	2000	2000	1000 US$	1		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5622	Import Value	567	Watermelons	2007	2007	1000 US$	1		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5622	Import Value	567	Watermelons	2008	2008	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5622	Import Value	567	Watermelons	2018	2018	1000 US$	17		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5910	Export Quantity	567	Watermelons	2007	2007	tonnes	1		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5910	Export Quantity	567	Watermelons	2008	2008	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5910	Export Quantity	567	Watermelons	2009	2009	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5910	Export Quantity	567	Watermelons	2012	2012	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5922	Export Value	567	Watermelons	2007	2007	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5922	Export Value	567	Watermelons	2008	2008	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5922	Export Value	567	Watermelons	2009	2009	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	202	South Africa	5922	Export Value	567	Watermelons	2012	2012	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5610	Import Quantity	515	Apples	2003	2003	tonnes	19		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5610	Import Quantity	515	Apples	2005	2005	tonnes	82		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5610	Import Quantity	515	Apples	2013	2013	tonnes	25		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5610	Import Quantity	515	Apples	2014	2014	tonnes	40	*	Unofficial figure
TM	Detailed trade matrix	81	Ghana	203	Spain	5610	Import Quantity	515	Apples	2016	2016	tonnes	5		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5610	Import Quantity	515	Apples	2017	2017	tonnes	17		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5610	Import Quantity	515	Apples	2018	2018	tonnes	21		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5610	Import Quantity	515	Apples	2019	2019	tonnes	21		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5622	Import Value	515	Apples	2003	2003	1000 US$	11		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5622	Import Value	515	Apples	2005	2005	1000 US$	99		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5622	Import Value	515	Apples	2013	2013	1000 US$	29		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5622	Import Value	515	Apples	2014	2014	1000 US$	52	*	Unofficial figure
TM	Detailed trade matrix	81	Ghana	203	Spain	5622	Import Value	515	Apples	2016	2016	1000 US$	4		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5622	Import Value	515	Apples	2017	2017	1000 US$	15		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5622	Import Value	515	Apples	2018	2018	1000 US$	16		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5622	Import Value	515	Apples	2019	2019	1000 US$	15		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5910	Export Quantity	572	Avocados	2019	2019	tonnes	2		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5922	Export Value	572	Avocados	2019	2019	1000 US$	18		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5910	Export Quantity	486	Bananas	1998	1998	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5910	Export Quantity	486	Bananas	2000	2000	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5910	Export Quantity	486	Bananas	2001	2001	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5910	Export Quantity	486	Bananas	2003	2003	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5910	Export Quantity	486	Bananas	2018	2018	tonnes	1695		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5910	Export Quantity	486	Bananas	2019	2019	tonnes	363		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5922	Export Value	486	Bananas	1998	1998	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5922	Export Value	486	Bananas	2000	2000	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5922	Export Value	486	Bananas	2001	2001	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5922	Export Value	486	Bananas	2003	2003	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5922	Export Value	486	Bananas	2018	2018	1000 US$	769		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5922	Export Value	486	Bananas	2019	2019	1000 US$	152		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5610	Import Quantity	249	Coconuts	2016	2016	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5622	Import Value	249	Coconuts	2016	2016	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5910	Export Quantity	249	Coconuts	2017	2017	tonnes	40		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5910	Export Quantity	249	Coconuts	2018	2018	tonnes	11		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5922	Export Value	249	Coconuts	2017	2017	1000 US$	10		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5922	Export Value	249	Coconuts	2018	2018	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5610	Import Quantity	560	Grapes	2005	2005	tonnes	4		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5610	Import Quantity	560	Grapes	2009	2009	tonnes	16		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5610	Import Quantity	560	Grapes	2010	2010	tonnes	33		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5610	Import Quantity	560	Grapes	2011	2011	tonnes	60		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5610	Import Quantity	560	Grapes	2012	2012	tonnes	28		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5610	Import Quantity	560	Grapes	2013	2013	tonnes	34		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5610	Import Quantity	560	Grapes	2014	2014	tonnes	17	*	Unofficial figure
TM	Detailed trade matrix	81	Ghana	203	Spain	5610	Import Quantity	560	Grapes	2015	2015	tonnes	36	*	Unofficial figure
TM	Detailed trade matrix	81	Ghana	203	Spain	5610	Import Quantity	560	Grapes	2016	2016	tonnes	81		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5610	Import Quantity	560	Grapes	2017	2017	tonnes	74		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5610	Import Quantity	560	Grapes	2018	2018	tonnes	38		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5622	Import Value	560	Grapes	2005	2005	1000 US$	7		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5622	Import Value	560	Grapes	2009	2009	1000 US$	46		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5622	Import Value	560	Grapes	2010	2010	1000 US$	53		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5622	Import Value	560	Grapes	2011	2011	1000 US$	121		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5622	Import Value	560	Grapes	2012	2012	1000 US$	57		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5622	Import Value	560	Grapes	2013	2013	1000 US$	43		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5622	Import Value	560	Grapes	2014	2014	1000 US$	36	*	Unofficial figure
TM	Detailed trade matrix	81	Ghana	203	Spain	5622	Import Value	560	Grapes	2015	2015	1000 US$	62	*	Unofficial figure
TM	Detailed trade matrix	81	Ghana	203	Spain	5622	Import Value	560	Grapes	2016	2016	1000 US$	89		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5622	Import Value	560	Grapes	2017	2017	1000 US$	97		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5622	Import Value	560	Grapes	2018	2018	1000 US$	58		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5610	Import Quantity	490	Oranges	2000	2000	tonnes	9		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5610	Import Quantity	490	Oranges	2011	2011	tonnes	4		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5610	Import Quantity	490	Oranges	2013	2013	tonnes	1		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5610	Import Quantity	490	Oranges	2014	2014	tonnes	4	*	Unofficial figure
TM	Detailed trade matrix	81	Ghana	203	Spain	5610	Import Quantity	490	Oranges	2015	2015	tonnes	25	*	Unofficial figure
TM	Detailed trade matrix	81	Ghana	203	Spain	5610	Import Quantity	490	Oranges	2016	2016	tonnes	63		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5610	Import Quantity	490	Oranges	2017	2017	tonnes	21		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5610	Import Quantity	490	Oranges	2018	2018	tonnes	7		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5622	Import Value	490	Oranges	2000	2000	1000 US$	16		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5622	Import Value	490	Oranges	2011	2011	1000 US$	6		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5622	Import Value	490	Oranges	2013	2013	1000 US$	1		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5622	Import Value	490	Oranges	2014	2014	1000 US$	3	*	Unofficial figure
TM	Detailed trade matrix	81	Ghana	203	Spain	5622	Import Value	490	Oranges	2015	2015	1000 US$	23	*	Unofficial figure
TM	Detailed trade matrix	81	Ghana	203	Spain	5622	Import Value	490	Oranges	2016	2016	1000 US$	39		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5622	Import Value	490	Oranges	2017	2017	1000 US$	12		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5622	Import Value	490	Oranges	2018	2018	1000 US$	9		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5910	Export Quantity	600	Papayas	2001	2001	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5922	Export Value	600	Papayas	2001	2001	1000 US$	0		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5910	Export Quantity	574	Pineapples	1999	1999	tonnes	274		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5910	Export Quantity	574	Pineapples	2000	2000	tonnes	30		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5910	Export Quantity	574	Pineapples	2001	2001	tonnes	48		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5910	Export Quantity	574	Pineapples	2003	2003	tonnes	642		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5910	Export Quantity	574	Pineapples	2005	2005	tonnes	77		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5910	Export Quantity	574	Pineapples	2007	2007	tonnes	254		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5910	Export Quantity	574	Pineapples	2008	2008	tonnes	745		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5910	Export Quantity	574	Pineapples	2009	2009	tonnes	57		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5910	Export Quantity	574	Pineapples	2010	2010	tonnes	66		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5910	Export Quantity	574	Pineapples	2012	2012	tonnes	136		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5910	Export Quantity	574	Pineapples	2015	2015	tonnes	39	*	Unofficial figure
TM	Detailed trade matrix	81	Ghana	203	Spain	5910	Export Quantity	574	Pineapples	2017	2017	tonnes	38		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5910	Export Quantity	574	Pineapples	2019	2019	tonnes	78		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5922	Export Value	574	Pineapples	1999	1999	1000 US$	106		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5922	Export Value	574	Pineapples	2000	2000	1000 US$	22		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5922	Export Value	574	Pineapples	2001	2001	1000 US$	20		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5922	Export Value	574	Pineapples	2003	2003	1000 US$	220		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5922	Export Value	574	Pineapples	2005	2005	1000 US$	27		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5922	Export Value	574	Pineapples	2007	2007	1000 US$	86		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5922	Export Value	574	Pineapples	2008	2008	1000 US$	257		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5922	Export Value	574	Pineapples	2009	2009	1000 US$	19		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5922	Export Value	574	Pineapples	2010	2010	1000 US$	22		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5922	Export Value	574	Pineapples	2012	2012	1000 US$	49		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5922	Export Value	574	Pineapples	2015	2015	1000 US$	34	*	Unofficial figure
TM	Detailed trade matrix	81	Ghana	203	Spain	5922	Export Value	574	Pineapples	2017	2017	1000 US$	8		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5922	Export Value	574	Pineapples	2019	2019	1000 US$	32		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5610	Import Quantity	388	Tomatoes	2013	2013	tonnes	2		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5610	Import Quantity	388	Tomatoes	2016	2016	tonnes	0		Official data
TM	Detailed trade matrix	81	Ghana	203	Spain	5610	Import Quantity	388	Tomatoes	2017	2017	tonnes	0		Official data
